LOCATION,NEIGHBORS
"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Nevada County CoC']"
"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Nevada County CoC']"
"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","['Humboldt County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Nevada County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Napa County CoC,"['Sonoma County CoC', 'Lake County CoC', 'Yolo County CoC', 'Solano County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Solano County CoC,"['Napa County CoC', 'Yolo County CoC', 'Sacramento County CoC', 'Contra Costa County CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Butte County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Tehama County CoC', 'Yuba, Sutter Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Merced County CoC,"['Stanislaus County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Santa Clara County CoC', 'Monterey, San Benito Counties CoC', 'Fresno, Madera Counties CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Yolo County CoC,"['Lake County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Yuba, Sutter Counties CoC', 'Sacramento County CoC', 'Solano County CoC', 'Napa County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
Humboldt County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Colusa, Glenn, Trinity Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Humboldt County CoC', 'Tehama County CoC', 'Mendocino County CoC', 'Lake County CoC', 'Butte County CoC', 'Yuba, Sutter Counties CoC', 'Yolo County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
"Yuba, Sutter Counties CoC","['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Butte County CoC', 'Nevada County CoC', 'Placer County CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
El Dorado County CoC,"['Placer County CoC', 'Sacramento County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Alpine, Inyo, Mono Counties CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","['Sacramento County CoC', 'El Dorado County CoC', 'Alpine, Inyo, Mono Counties CoC', 'Fresno, Madera Counties CoC', 'Merced County CoC', 'Stanislaus County CoC', 'San Joaquin County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Tehama County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Mendocino County CoC', 'Butte County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
Lake County CoC,"['Mendocino County CoC', 'Colusa, Glenn, Trinity Counties CoC', 'Sonoma County CoC', 'Napa County CoC', 'Yolo County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
"Alpine, Inyo, Mono Counties CoC","['El Dorado County CoC', 'Amador, Calaveras, Mariposa, Tuolumne Counties CoC', 'Fresno, Madera Counties CoC', 'Kings, Tulare Counties CoC', 'Kern County CoC', 'San Bernardino County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
Nevada County CoC,"['Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC', 'Yuba, Sutter Counties CoC', 'Placer County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
San Diego County CoC,"['Orange County CoCRiverside County CoC', 'Imperial County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
Orange County CoC,"['San Bernardino County CoC', 'Riverside County CoC', 'San Diego County CoC']"
